wb2,wm7,cm1,cm8,cm9a,cm9b,cm10,ma1,ma5,ind_id,women_WM,wmweight,ta1,ta2,ta3,ta4,ta5,ta6,ta7,ta8a,ta8b,ta8c,ta8d,ta8x,ta9,ta10,ta11,ta12a,ta12b,ta12d,ta12e,ta12x,ta13,ta14,ta15,ta16,ta17
17,1,2,2,NA,NA,0,1,NA,49200707,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,3,NA,NA,NA,NA,NA,NA,NA,49200709,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
32,1,1,2,NA,NA,3,1,NA,49200802,1,0.8210467982504523,1,16,1,3,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,49200807,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
43,1,1,1,1,0,4,1,NA,49200902,1,0.8210467982504523,1,19,1,4,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,1,4,0,6,1,NA,49201002,1,0.8210467982504523,1,15,1,5,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,1,1,0,2,1,NA,49201003,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
42,1,1,1,0,3,5,1,NA,49201201,1,0.8210467982504523,1,18,2,NA,NA,2,NA,,,,,,NA,1,2,,,,,,NA,2,NA,NA,NA
20,1,1,2,NA,NA,1,1,NA,49201401,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,17,0,NA
27,1,1,1,1,0,3,1,NA,49201503,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,1,0
18,1,1,2,NA,NA,1,1,NA,49201601,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,2,1,NA,49201704,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,2,1,NA,49201802,1,0.8210467982504523,1,28,1,1,10,2,NA,,,,,,NA,2,NA,,,,,,NA,1,28,1,1
21,1,2,2,NA,NA,0,3,3,49201804,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
43,1,1,2,NA,NA,3,1,NA,49201902,1,0.8210467982504523,1,15,1,5,30,1,2,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
18,1,1,2,NA,NA,1,1,NA,49201904,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,49201906,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,3,1,NA,49202004,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,3,1,NA,49202008,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,1,1,0,4,1,NA,49202013,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,1,1,NA,49202101,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
37,1,1,2,NA,NA,2,3,1,49202301,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,2,1,NA,49202303,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,2,1,NA,49202402,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,4,1,NA,49202502,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,49202504,1,0.8210467982504523,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,2,2,NA,NA,0,3,3,49300103,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,49300104,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,2,1,NA,49300201,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
42,1,1,2,NA,NA,1,1,NA,49300302,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
48,1,1,2,NA,NA,3,1,NA,49300402,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,2,NA,NA,1,1,NA,49300503,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,21,2,2
48,1,1,2,NA,NA,7,1,NA,49300506,1,0.5600453177527013,1,7,1,0,2,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,30,30
40,1,1,2,NA,NA,5,1,NA,49300602,1,0.5600453177527013,1,7,1,9,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,30,3
26,1,2,2,NA,NA,0,1,NA,49300604,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,2,1,NA,49300605,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,10,2
29,1,1,2,NA,NA,1,1,NA,49300702,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,2,NA,NA,1,1,NA,49300804,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,2,1
42,1,1,2,NA,NA,2,1,NA,49300902,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,49300903,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,2,1,NA,49301001,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,1,1
40,1,1,1,1,0,3,1,NA,49301102,1,0.5600453177527013,1,36,1,4,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,36,0,NA
21,1,1,2,NA,NA,1,1,NA,49301104,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,1,NA,49301204,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,2,1,NA,49301402,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,5,1,NA,49301502,1,0.5600453177527013,1,17,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,49301503,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,49301505,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,2,1,NA,49301602,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,0,NA
24,1,1,2,NA,NA,1,1,NA,49301704,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,2,2,NA,NA,0,1,NA,49302105,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,5,1,NA,49302502,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,49302503,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,49302504,1,0.5600453177527013,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
29,1,1,2,NA,NA,1,1,NA,49400102,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
47,1,1,2,NA,NA,3,1,NA,49400203,1,0.6093531311832745,1,12,1,6,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,1,2,NA,NA,1,1,NA,49400205,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,1,1,0,4,1,NA,49400304,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
27,1,1,2,NA,NA,1,1,NA,49400309,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,3,3,49400313,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,1,1,NA,49400402,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,22,0,NA
32,1,1,2,NA,NA,2,1,NA,49400602,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,2,2,NA,NA,0,3,3,49400703,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
42,1,1,2,NA,NA,2,1,NA,49400802,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
36,1,1,2,NA,NA,2,1,NA,49400902,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
33,1,1,2,NA,NA,2,1,NA,49401002,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,1,1,NA,49401102,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,3,1,NA,49401201,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,2,2,NA,NA,0,1,NA,49401209,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
29,1,2,2,NA,NA,0,3,3,49401401,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,17,0,NA
21,1,1,2,NA,NA,1,1,NA,49401502,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,21,0,NA
22,1,2,2,NA,NA,0,1,NA,49401604,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,49401609,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,3,3,49401610,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,1,1,NA,49401702,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,2,2,NA,NA,0,3,3,49401704,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
34,1,1,2,NA,NA,2,1,NA,49401802,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,1,1,NA,49402001,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
27,1,1,2,NA,NA,2,1,NA,49402104,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,2,1,NA,49402201,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,3,1,NA,49402502,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,49402503,1,0.6093531311832745,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,3,1,NA,49500102,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,17,1,1
18,1,2,2,NA,NA,0,3,3,49500103,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,5,0,NA
35,1,1,1,1,0,4,1,NA,49500302,1,0.6074619453095251,1,17,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,27,0,NA
36,1,1,2,NA,NA,3,1,NA,49500402,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,1,2,0,5,1,NA,49500502,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,49500504,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,3,1,NA,49500602,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
29,1,1,2,NA,NA,1,1,NA,49500702,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,1,NA,49500805,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,3,1,NA,49500902,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,22,6,5
28,1,2,2,NA,NA,0,3,3,49501001,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
41,1,1,1,1,0,3,1,NA,49501102,1,0.6074619453095251,1,7,1,3,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,7,2,2
20,1,2,2,NA,NA,0,1,NA,49501303,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,49501304,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,6,1,NA,49501402,1,0.6074619453095251,1,13,1,3,30,1,2,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,1,2,NA,NA,1,1,NA,49501404,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,2,NA,NA,1,1,NA,49501502,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,49501602,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,2,2,NA,NA,0,3,3,49501604,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,2,2,NA,NA,0,1,NA,49501702,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,4,1,NA,49501802,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,3,1,NA,49501902,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
49,1,1,2,NA,NA,3,1,NA,49502002,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,49502005,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,2,2,NA,NA,0,3,3,49502101,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,2,1,NA,49502302,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,2,1,NA,49502502,1,0.6074619453095251,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,2,1,NA,49600101,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,2,1,NA,49600203,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,2,1,NA,49600302,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,3,3,49600401,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,2,3,1,49600501,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,2,2,NA,NA,0,3,3,49600504,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
44,1,1,2,NA,NA,4,1,NA,49600602,1,0.42222918838556794,1,14,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
23,1,1,2,NA,NA,1,1,NA,49600604,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,22,0,NA
20,1,2,2,NA,NA,0,3,3,49600606,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,0,NA
33,1,1,2,NA,NA,2,1,NA,49600702,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,32,10,3
42,1,1,1,1,0,5,1,NA,49600802,1,0.42222918838556794,1,28,1,2,30,1,2,,,,,,NA,2,NA,,,,,,NA,1,12,0,NA
20,1,2,2,NA,NA,0,3,3,49600905,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,2,NA,NA,2,1,NA,49601203,1,0.42222918838556794,1,19,1,5,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,1,1,NA,49601206,1,0.42222918838556794,1,14,1,2,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,3,1,NA,49601401,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
42,1,1,2,NA,NA,3,1,NA,49601502,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,49601503,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,49601504,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,49601603,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,3,1,NA,49601701,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,2,1,NA,49601802,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,1,1,NA,49601901,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,49601903,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
47,1,1,1,1,0,6,3,1,49602001,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,2,2,NA,NA,0,3,3,49602002,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,3,3,49602003,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,49602004,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,49602005,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,1,1,NA,49602102,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,1,1,1,1,5,1,NA,49602202,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,1,2,NA,NA,1,1,NA,49602204,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
30,1,1,2,NA,NA,1,3,1,49602206,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,2,NA,NA,1,1,NA,49602302,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,49602305,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
29,1,1,2,NA,NA,1,1,NA,49602402,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,1,2,NA,NA,3,1,NA,49602502,1,0.42222918838556794,1,9,1,0,10,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,1,1,NA,49602506,1,0.42222918838556794,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,1,1,1,1,8,1,NA,49700102,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,49700107,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
44,1,1,1,1,0,5,1,NA,49700202,1,0.7435952082329531,1,25,1,3,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,2,2,NA,NA,0,3,3,49700203,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,1,1,0,1,1,NA,49700205,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,1,1,1,1,3,1,NA,49700402,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
29,1,1,2,NA,NA,2,1,NA,49700602,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,1,1,NA,49700704,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,49700706,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
45,1,1,2,NA,NA,3,1,NA,49700802,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,1,1,NA,49700804,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,3,3,49700806,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,1,1,0,4,1,NA,49700902,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,1,1,0,3,1,NA,49701002,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
41,1,1,2,NA,NA,1,1,NA,49701102,1,0.7435952082329531,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
